   1.0000000000000000E-002   1.5046605216545038E-003   1.3288329985712388E-003   1.4149711678167725     
   2.0000000000000000E-002   3.0093210433090076E-003   4.1433457892067465E-003   2.8322584990005475     
   2.9999999999999999E-002   4.5139815649635111E-003   8.1344827312627328E-003   4.2512773320767572     
   4.0000000000000001E-002   6.0186420866180151E-003   1.3192725977510845E-002   5.6718155969278348     
   5.0000000000000003E-002   7.5233026082725182E-003   1.9213707038124257E-002   7.0937456852285958     
   5.9999999999999998E-002   9.0279631299270222E-003   2.6063678103807497E-002   8.5169684887452686     
   7.0000000000000007E-002   1.0532623651581526E-002   3.3573887568914058E-002   9.9413930471430856     
   8.0000000000000002E-002   1.2037284173236030E-002   4.1546823840160889E-002   11.366928227433739     
   8.9999999999999997E-002   1.3541944694890532E-002   4.9767962018720371E-002   12.793479815600099     
  0.10000000000000001        1.5046605216545036E-002   5.8019206694450584E-002   14.220950362296104     
  0.11000000000000000        1.6551265738199542E-002   6.6091448884811221E-002   15.649240424202670     
  0.12000000000000000        1.8055926259854044E-002   7.3794652543477349E-002   17.078250401175978     
  0.13000000000000000        1.9560586781508547E-002   8.0964784010860005E-002   18.507882477260338     
  0.14000000000000001        2.1065247303163052E-002   8.7467543231537284E-002   19.938042375650738     
  0.14999999999999999        2.2569907824817551E-002   9.3199371241502543E-002   21.368640779137770     
  0.16000000000000000        2.4074568346472060E-002   9.8086352938587335E-002   22.799594364922157     
  0.17000000000000001        2.5579228868126563E-002  0.10208172889668669        24.230826464970260     
  0.17999999999999999        2.7083889389781065E-002  0.10516261802531972        25.662267398103669     
  0.19000000000000000        2.8588549911435571E-002  0.10732644017830228        27.093854535449381     
  0.20000000000000001        3.0093210433090073E-002  0.10858739023888177        28.525532163149414     
  0.20999999999999999        3.1597870954744575E-002  0.10897313517196144        29.957251201106256     
  0.22000000000000000        3.3102531476399084E-002  0.10852195130565898        31.388968827488654     
  0.23000000000000001        3.4607191998053580E-002  0.10728019988758797        32.820648048876912     
  0.23999999999999999        3.6111852519708089E-002  0.10530029840279910        34.252257246232986     
  0.25000000000000000        3.7616513041362591E-002  0.10269420752276846        35.683776593459093     
  0.26000000000000001        3.9121173563017093E-002   9.9431246422913483E-002   37.115172974342549     
  0.27000000000000002        4.0625834084671596E-002   9.5613218481036502E-002   38.546433083809454     
  0.28000000000000003        4.2130494606326105E-002   9.1303544113500487E-002   39.977542561548375     
  0.28999999999999998        4.3635155127980600E-002   8.6566116280729744E-002   41.408490350146970     
  0.29999999999999999        4.5139815649635102E-002   8.1464821905799220E-002   42.839268360904079     
  0.31000000000000000        4.6644476171289612E-002   7.6063185354804316E-002   44.269871170326184     
  0.32000000000000001        4.8149136692944121E-002   7.0424110754888039E-002   45.700295745978437     
  0.33000000000000002        4.9653797214598623E-002   6.4609699851277611E-002   47.130541199789420     
  0.34000000000000002        5.1158457736253125E-002   5.8681123035050783E-002   48.560608566561910     
  0.35000000000000003        5.2663118257907635E-002   5.2698538019875826E-002   49.990500605554203     
  0.35999999999999999        5.4167778779562130E-002   4.6721040253281818E-002   51.420221622880071     
  0.37000000000000000        5.5672439301216632E-002   4.0806636862662116E-002   52.849777312545761     
  0.38000000000000000        5.7177099822871141E-002   3.5012238481970208E-002   54.279174614336974     
  0.39000000000000001        5.8681760344525644E-002   2.9393664135146196E-002   55.708421586573692     
  0.40000000000000002        6.0186420866180146E-002   2.4005657300555785E-002   57.137527292220106     
  0.41000000000000003        6.1691081387834648E-002   1.8901905335289047E-002   58.566501696845933     
  0.41999999999999998        6.3195741909489150E-002   1.4135070309218921E-002   59.995355577107510     
  0.42999999999999999        6.4700402431143653E-002   9.7568134297886296E-003   61.424100438677073     
  0.44000000000000000        6.6205062952798169E-002   5.8178269700308385E-003   62.852748442469235     
  0.45000000000000001        6.7709723474452671E-002   2.3678714920643460E-003   64.281312338300452     
  0.46000000000000002        6.9214383996107159E-002  -5.4419525076164076E-004   65.709805405242989     
  0.47000000000000003        7.0719044517761662E-002  -2.8703845723746465E-003   67.138241397821403     
  0.47999999999999998        7.2223705039416178E-002  -4.5635462786716144E-003   68.566634497464435     
  0.48999999999999999        7.3728365561070680E-002  -5.5773281428189618E-003   69.994999268743783     
  0.50000000000000000        7.5233026082725182E-002  -5.8661845037807714E-003   71.423350619699875     
  0.51000000000000001        7.6737686604379685E-002  -5.3852959422835654E-003   72.851703765974463     
  0.52000000000000002        7.8242347126034187E-002  -4.0905182143041157E-003   74.280074198223986     
  0.53000000000000003        7.9747007647688689E-002  -1.9385213199258511E-003   75.708477652561825     
  0.54000000000000004        8.1251668169343191E-002   1.1134219451156286E-003   77.136930083564096     
  0.55000000000000004        8.2756328690997707E-002   5.1073570793244765E-003   78.565447639672087     
  0.56000000000000005        8.4260989212652210E-002   1.0084677722711594E-002   79.994046640735235     
  0.57000000000000006        8.5765649734306712E-002   1.6086143675649384E-002   81.422743557261342     
  0.57999999999999996        8.7270310255961200E-002   2.3151888221087772E-002   82.851554991501203     
  0.58999999999999997        8.8774970777615703E-002   3.1321425300079107E-002   84.280497659862220     
  0.59999999999999998        9.0279631299270205E-002   4.0633657579834691E-002   85.709588376667298     
  0.60999999999999999        9.1784291820924707E-002   5.1126854100798806E-002   87.138844039119675     
  0.62000000000000000        9.3288952342579223E-002   6.2838780258169802E-002   88.568281613272333     
  0.63000000000000000        9.4793612864233739E-002   7.5806442296820875E-002   89.997918120893743     
  0.64000000000000001        9.6298273385888242E-002   9.0066343896789094E-002   91.427770627247298     
