         600   1.4838075601873473        11.740000000000000        2.3382867839997439       0.58876925937070212      -0.81602556863175735       -1.1861751847591306     
         599   1.4817557727875361        11.742000000000001        2.3385682827617371       0.58873984299649984      -0.76644243248611332       -1.1856514049848783     
         598   1.4797039853877254        11.744000000000000        2.3388495760569321       0.58871038492357763      -0.91532809494177070       -1.1851266666343463     
         597   1.4776521979879145        11.747000000000000        2.3391304473279111       0.58863071738187234      -0.76214362607415287       -1.1846009163262987     
         596   1.4756004105881035        11.749000000000001        2.3394113193367905       0.58860118442493004      -0.75994108944428163       -1.1840742506898008     
         595   1.4735486231882926        11.750999999999999        2.3396916859394632       0.58857153438120147      -0.75768505166757116       -1.1835465444327469     
         594   1.4714968357884819        11.753000000000000        2.3399721240157194       0.58854191240532350      -0.75561796136142179       -1.1830179381975818     
         593   1.4694450483886707        11.755000000000001        2.3402522709458284       0.58851222729359332      -0.75340087758836138       -1.1824883424033830     
         592   1.4673932609888598        11.757000000000000        2.3405321157066274       0.58848247630666561      -0.75121425395192909       -1.1819577458798158     
         591   1.4653414735890489        11.759000000000000        2.3408118080839362       0.58845269713255555      -0.74519134084661898       -1.1814261890212614     
         590   1.4632896861892379        11.762000000000000        2.3410912680229603       0.58837284221399178      -0.74689582285368361       -1.1808936465061521     
         589   1.4612378987894272        11.763999999999999        2.3413702357361101       0.58834291224104229      -0.74287715627512196       -1.1803600498155582     
         588   1.4591861113896161        11.766000000000000        2.3416492543929599       0.58831300524219521      -0.74247902440207869       -1.1798255325148119     
         587   1.4571343239898054        11.768000000000001        2.3419279264656030       0.58828302134830102      -0.74036807133955107       -1.1792899978481628     
         586   1.4550825365899944        11.770000000000000        2.3422064899959998       0.58825302038359595      -0.73634035868806258       -1.1787534918200178     
         585   1.4530307491901835        11.772000000000000        2.3424845886673689       0.58822291288182904      -0.73611144525605232       -1.1782159324117885     
         584   1.4509789617903726        11.775000000000000        2.3427625102531020       0.58814281847103511      -0.73400796998369877       -1.1776773882555689     
         583   1.4489271743905616        11.776999999999999        2.3430402431006616       0.58811265064309992      -0.73182397506700370       -1.1771378478746488     
         582   1.4468753869907507        11.779000000000000        2.3433176454273661       0.58808241011178375      -0.72976290079687478       -1.1765972794097947     
         581   1.4448235995909400        11.781000000000001        2.3435945950622918       0.58805206625912609      -0.74119620879356929       -1.1760556425807627     
         580   1.4427718121911288        11.782999999999999        2.3438714979457060       0.58802172097851590      -0.75273394251277814       -1.1755130425346993     
         579   1.4407200247913179        11.786000000000000        2.3441480940950030       0.58794142009603645      -0.77039044426396386       -1.1749694107439432     
         578   1.4386682373915072        11.788000000000000        2.3444244133179870       0.58791096009492427      -0.72122988715926251       -1.1744247504028245     
         577   1.4366164499916960        11.789999999999999        2.3447004488424312       0.58788043929702205      -0.87012073624571973       -1.1738790541450643     
         576   1.4345646625918853        11.792000000000000        2.3449761306423356       0.58784984017881114      -0.71687666879721801       -1.1733323078450879     
         575   1.4325128751920742        11.794000000000000        2.3452516665708596       0.58781921487692501      -0.71475293486933322       -1.1727845542290898     
         574   1.4304610877922634        11.797000000000001        2.3455268412754258       0.58773868418439046      -0.71080728866919973       -1.1722357432296961     
         573   1.4284093003924525        11.798999999999999        2.3458016502667927       0.58770790857804966      -0.71053721607859111       -1.1716858709130127     
         572   1.4263575129926416        11.801000000000000        2.3460762977501597       0.58767710294651321      -0.70850127542785202       -1.1711349761542809     
         571   1.4243057255928306        11.803000000000001        2.3463505020077355       0.58764619674849750      -0.75342586174585124       -1.1705829983601670     
         570   1.4222539381930199        11.805999999999999        2.3466244679832116       0.58756546876109361      -0.70432125305194604       -1.1700299765022657     
         569   1.4202021507932088        11.808000000000000        2.3468978283278474       0.58753438328880769      -0.72938280256268173       -1.1694758200447379     
         568   1.4181503633933981        11.810000000000000        2.3471711646644695       0.58750330233577652      -0.70023785791587490       -1.1689206696591479     
         567   1.4160985759935871        11.811999999999999        2.3474441100588654       0.58747213407062815      -0.69801104798973512       -1.1683644349957301     
         566   1.4140467885937762        11.815000000000000        2.3477168005461175       0.58739119265123685      -0.69585962101770238       -1.1678071407932544     
         565   1.4119950011939653        11.817000000000000        2.3479890913228973       0.58735989279278444      -0.69391772654596506       -1.1672487543447072     
         564   1.4099432137941541        11.819000000000001        2.3482610484667861       0.58732852008177128      -0.69181602947724041       -1.1666892862080749     
         563   1.4078914263943434        11.821000000000000        2.3485326671277940       0.58729707334233927      -0.68970771947881027       -1.1661287322783731     
         562   1.4058396389945325        11.824000000000000        2.3488039435146315       0.58721588441517369      -0.68762321489265366       -1.1655670887259890     
         561   1.4037878515947215        11.826000000000001        2.3490748725441168       0.58718429763705815      -0.77906470266873928       -1.1650043513842352     
         560   1.4017360641949106        11.827999999999999        2.3493454499256110       0.58715263365648040      -0.77698878555194595       -1.1644405162757765     
         559   1.3996842767950999        11.830000000000000        2.3496156714105938       0.58712089145097812      -0.66813040967564197       -1.1638755793661049     
         558   1.3976324893952887        11.833000000000000        2.3498855324084515       0.58703945535488156      -0.67935715521637496       -1.1633095367219035     
         557   1.3955807019954780        11.835000000000001        2.3501550277162986       0.58700756430557299      -0.67724699790135745       -1.1627423839576663     
         556   1.3935289145956669        11.837000000000000        2.3504244472571529       0.58697566511157284      -0.67521001121596846       -1.1621741894371387     
         555   1.3914771271958561        11.839000000000000        2.3506931980808359       0.58694360972352444      -0.67315856329848378       -1.1616048044164782     
         554   1.3894253397960452        11.842000000000001        2.3509615000147441       0.58686189124776933      -0.71783145884584010       -1.1610342829210736     
