   2.0000000000000000E-003   297.91751818785690        2.2688915467207839E-011 -0.93225775731844274      -0.34562771018690541        861.73546819429123        1.4960054462150887     
   3.0000000000000001E-003   296.70724694296280        8.4065011923781746E-011 -0.93225770913355055      -0.33858944981607086        859.26339894743126        1.4888313617998039     
   4.0000000000000001E-003   295.85204509864894        2.0331061303059786E-010 -0.93225764185065940      -0.33362963161620485        857.51658542269013        1.4837703449829598     
   5.0000000000000001E-003   295.19068041147068        3.9956126916221099E-010 -0.93225755551321565      -0.32980172789085166        856.16569874251002        1.4798611913724404     
   6.0000000000000001E-003   294.65157890651443        6.9191822400249657E-010 -0.93225745015461747      -0.32668649678635486        855.06454372708617        1.4766777770344297     
   7.0000000000000001E-003   294.19665909264836        1.0994555677562093E-009 -0.93225732580200904      -0.32406125629338733        854.13533609169872        1.4739936111164444     
   8.0000000000000002E-003   293.80323720031538        1.6412249038875476E-009 -0.93225718247825806      -0.32179354565733781        853.33174254588744        1.4716738933315101     
   8.9999999999999993E-003   293.45670753391795        2.3362586404924406E-009 -0.93225702020312073      -0.31979817488157586        852.62392986749842        1.4696318890430831     
   1.0000000000000000E-002   293.14711266371989        3.2035724382362202E-009 -0.93225683899398715      -0.31801712425350198        851.99155926394076        1.4678085029784371     
   1.0999999999999999E-002   292.86735994106886        4.2621671028783924E-009 -0.93225663886638610      -0.31640910327437499        851.42014347156476        1.4661616644258342     
   1.2000000000000000E-002   292.61221874393345        5.5310300923258423E-009 -0.93225641983434560      -0.31494368567139308        850.89899855491376        1.4646603624480727     
   1.2999999999999999E-002   292.37772122764505        7.0291367451021306E-009 -0.93225618191065540      -0.31359780734318621        850.42001989543780        1.4632810830756295     
   1.4000000000000000E-002   292.16078620960423        8.7754513008831021E-009 -0.93225592510706912      -0.31235356995097924        849.97691394796686        1.4620055741321132     
   1.4999999999999999E-002   291.95897338141054        1.0788927761692007E-008 -0.93225564943445793      -0.31119680655365611        849.56469620066082        1.4608193851637046     
   1.6000000000000000E-002   291.77031716399023        1.3088510628285770E-008 -0.93225535490293421      -0.31011611262215810        849.17935181172220        1.4597108808469930     
   1.7000000000000001E-002   291.59321112084632        1.5693135536950905E-008 -0.93225504152195016      -0.30910217230625325        848.81759951484150        1.4586705548560690     
   1.7999999999999999E-002   291.42632552651878        1.8621729815558522E-008 -0.93225470930037879      -0.30814727821187271        848.47672324663176        1.4576905406996210     
   1.9000000000000000E-002   291.26854729733230        2.1893212973251531E-008 -0.93225435824658054      -0.30724498162843089        848.15444945070260        1.4567642553672231     
   2.0000000000000000E-002   291.11893537965659        2.5526497134915811E-008 -0.93225398836845941      -0.30638983288548288        847.84885595485594        1.4558861347504954     
   2.1000000000000001E-002   290.97668705650142        2.9540487429220934E-008 -0.93225359967350940      -0.30557718533963135        847.55830314979448        1.4550514338710492     
   2.1999999999999999E-002   290.84111211580057        3.3954082337245871E-008 -0.93225319216885605      -0.30480304516215317        847.28138122591554        1.4542560737600168     
   2.3000000000000000E-002   290.71161277754885        3.8786174007359694E-008 -0.93225276586129036      -0.30406395465873343        847.01686917299230        1.4534965225024130     
   2.4000000000000000E-002   290.58766790513073        4.4055648540989588E-008 -0.93225232075729869      -0.30335690052777387        846.76370253063556        1.4527697016918100     
   2.5000000000000001E-002   290.46882044866680        4.9781386253098002E-008 -0.93225185686308920      -0.30267924092543436        846.52094774039210        1.4520729120504019     
   2.5999999999999999E-002   290.35466735780523        5.5982261910549723E-008 -0.93225137418461446      -0.30202864689351455        846.28778154186966        1.4514037736893981     
   2.7000000000000000E-002   290.24485140333695        6.2677144951038328E-008 -0.93225087272759211      -0.30140305488709868        846.06347426777643        1.4507601776837253     
   2.8000000000000001E-002   290.13905449006984        6.9884899684828240E-008 -0.93225035249752264      -0.30080062797080015        845.84737618496752        1.4501402464842563     
   2.9000000000000001E-002   290.03699214620622        7.7624385481232519E-008 -0.93224981349970504      -0.30021972385059092        845.63890623858811        1.4495423013009399     
   2.9999999999999999E-002   289.93840894933356        8.5914456941471255E-008 -0.93224925573925099      -0.29965886834884220        845.43754270931800        1.4489648350344533     
   3.1000000000000000E-002   289.84307470431941        9.4773964059326903E-008 -0.93224867922109855      -0.29911673324400101        845.24281540643744        1.4484064896613853     
   3.2000000000000001E-002   289.75078122954307        1.0422175237082368E-007 -0.93224808395002234      -0.29859211764266524        845.05429910346561        1.4478660372219867     
   3.3000000000000002E-002   289.66133963888598        1.1427666309399860E-007 -0.93224746993064533      -0.29808393223079283        844.87160798642356        1.4473423637433349     
   3.4000000000000002E-002   289.57457803047805        1.2495753325969810E-007 -0.93224683716744716      -0.29759118588357719        844.69439093292567        1.4468344555705346     
   3.5000000000000003E-002   289.49033951129496        1.3628319583421996E-007 -0.93224618566477369      -0.29711297422443372        844.52232747727305        1.4463413876858957     
   3.5999999999999997E-002   289.40848050071116        1.4827247983452429E-007 -0.93224551542684408      -0.29664846980207948        844.35512434533348        1.4458623136790651     
   3.6999999999999998E-002   289.32886926704856        1.6094421043665317E-007 -0.93224482645775852      -0.29619691361812334        844.19251246533372        1.4453964570959115     
   3.7999999999999999E-002   289.25138465975675        1.7431720907792756E-007 -0.93224411876150481      -0.29575760778992588        844.03424437824242        1.4449431039448981     
